          TRIAL BALANCE REPORT FOR THE PERIOD:202112,,,,,,,
,, --------CURRENT PERIOD--------,, --------TOTAL TO DATE--------,,,
,14/12/2021,Rec:LDL COMMUNAL,36RT14,,,500,2141993.6
,17/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,8880,2150873.6
,20/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,19400,2170273.6
,20/12/2021,Rec:LDL COMMUNAL,36RT14,,,1275,2171548.6
,21/12/2021,Rec:LDL COMMUNAL,36RT14,,,6500,2178048.6
,23/12/2021,Rec:LDL COMMUNAL,36RT14,,,2500,2180548.6
,24/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,4880,2185428.6
,24/12/2021,Rec:LDL COMMUNAL,36RT14,,,3000,2188428.6
,30/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,6100,2194528.6
,30/12/2021,Rec:LDL COMMUNAL,36RT14,,,500,2195028.6
,31/12/2021,Rec:LDL COMMUNAL,36RT14,,,6000,2201028.6
6218100015,UNIT TAX -STANDS DEBTORS,0,0,1078777,0,,
,18/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,217281,217281
,19/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,2344695.2,2561976.2
,20/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,22600,2584576.2
,21/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,41980,2626556.2
,22/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,168254,2794810.2
,25/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,11850,2806660.2
,26/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,39120,2845780.2
,26/10/2021,Rec:UNIT TAX - - STANDS,81RT2,,,7300,2853080.2
,27/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,17660,2870740.2
,28/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,89235,2959975.2
,29/10/2021,Rec:UNIT TAX - - STANDS,36RT2,,,18740,2978715.2
,1/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,174745,3153460.2
,2/11/2021,Rec:URBAN PLOTS,36RT12,,,10000,3163460.2
,2/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,565658.5,3729118.7
,3/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,26522,3755640.7
,4/11/2021,Rec:URBAN PLOTS,36RT12,,,9000,3764640.7
,4/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,56770,3821410.7
,5/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,47740,3869150.7
,8/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,16955,3886105.7
,9/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,12800,3898905.7
,10/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,23130,3922035.7
,11/11/2021,Rec:URBAN PLOTS,36RT12,,,9600,3931635.7
,11/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,13260,3944895.7
,12/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,1650,3946545.7
,15/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,68270,4014815.7
,16/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,12800,4027615.7
,17/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,23970,4051585.7
,18/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,61162.5,4112748.2
,19/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,34585,4147333.2
,22/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,100145,4247478.2
,23/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,32030,4279508.2
,24/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,23738,4303246.2
,25/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,31840,4335086.2
,26/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,38240,4373326.2
,29/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,41640,4414966.2
,30/11/2021,Rec:UNIT TAX - - STANDS,36RT2,,,46935,4461901.2
,1/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,77770,4539671.2
,2/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,63860,4603531.2
,3/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,33850,4637381.2
,6/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,76205,4713586.2
,7/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,59100,4772686.2
,8/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,17555,4790241.2
,9/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,19690,4809931.2
,10/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,28380,4838311.2
,13/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,79885,4918196.2
,14/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,98815,5017011.2
,15/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,46200,5063211.2
,16/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,31380,5094591.2
,17/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,46095,5140686.2
,20/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,65258,5205944.2
,21/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,215692.5,5421636.7
,23/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,106826,5528462.7
,24/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,60057,5588519.7
,28/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,131494,5720013.7
,29/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,62770,5782783.7
,30/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,77590,5860373.7
,31/12/2021,Rec:UNIT TAX - - STANDS,36RT2,,,196070,6056443.7
6318200001,PURCHASE CREDITORS,0,0,0,-7300,,
6318200007,VAT PROVISION - DEBTORS,0,0,0,-2044.3,,
6318200008,VAT PAYABLE,0,0,2044.3,0,,
6318200010,SUSPENSE ACCOUNT,0,0,0,-56200,,
,7/1/2021,licences,10429490000,,,-27900,-27900
,7/1/2021,Contra Entry-Licences,10429490000,,,27900,0
,7/1/2021,Licence,10429490000,,,27900,27900
,19/01/2021,being unreceipted amount,BS01/21,,,56200,84100
,5/1/2021,being cash deposit,BS01/21,,,577100,661200
,5/1/2021,being reversal of cash deposit,BS01/21,,,-577100,84100
6325100001,SURPLUS/DEFICIT,0,0,0,-12535775,,
6325100002,RESERVES,0,0,0,-23077324,,
6325100006,AUDIT FEES PROVISIONS,0,0,0,-1272471,,
SEGMENT TOTALS,,-2221657.76,-4715107.7,188296447.6,-213816961,,
SOCIAL SERVICES,,,,,,,
1145210006,OTHER TRADING LICENCES,0,0,0,-849944.05,,
,5/1/2021,Rec:MARKETING FEES,13RTMF,,,375,375
,5/1/2021,Rec:Proof of residence,13RTPRR,,,500,875
,6/1/2021,Rec:MARKETING FEES,37RTMF,,,12991.89,13866.89
,7/1/2021,Rec:Proof of residence,13RTPRR,,,500,14366.89
,12/1/2021,Rec:Proof of residence,13RTPRR,,,1000,15366.89
,14/01/2021,Rec:Proof of residence,13RTPRR,,,500,15866.89
,27/01/2021,Rec:MARKETING FEES,39RTMF,,,2042.75,17909.64
,29/01/2021,Rec:MARKETING FEES,37RTMF,,,10077,27986.64
,1/2/2021,Rec:MARKETING FEES,39RTMF,,,833,28819.64
,10/2/2021,Rec:Proof of residence,39RTPRR,,,1000,29819.64
,11/2/2021,Rec:Proof of residence,39RTPRR,,,500,30319.64
,8/2/2021,Rec:MARKETING FEES,39RTMF,,,1666,31985.64
,2/3/2021,Rec:MARKETING FEES,14RTMF,,,12897.5,44883.14
,5/3/2021,Rec:Proof of residence,15RTPRR,,,500,45383.14
,22/03/2021,Rec:Proof of residence,14RTPRR,,,500,45883.14
,24/03/2021,Rec:Proof of residence,14RTPRR,,,500,46383.14
,29/03/2021,Rec:Proof of residence,81RTPRR,,,500,46883.14
,16/04/2021,Rec:Proof of residence,39RTPRR,,,500,47383.14
,4/5/2021,Rec:Proof of residence,14RTPRR,,,1420.6,48803.74
,5/5/2021,Rec:MARKETING FEES,37RTMF,,,7486.68,56290.42
,6/5/2021,Rec:Proof of residence,14RTPRR,,,420.6,56711.02
,12/5/2021,Rec:MARKETING FEES,37RTMF,,,5215.44,61926.46
,13/05/2021,Rec:Proof of residence,14RTPRR,,,500,62426.46
,17/05/2021,Rec:MARKETING FEES,37RTMF,,,5467.8,67894.26
,19/05/2021,Rec:Proof of residence,14RTPRR,,,920.6,68814.86
,20/05/2021,Rec:Proof of residence,14RTPRR,,,500,69314.86
,24/05/2021,Rec:Proof of residence,15RTPRR,,,1500,70814.86
,31/05/2021,Rec:Proof of residence,14RTPRR,,,1500,72314.86
,31/05/2021,Rec:MARKETING FEES,37RTMF,,,2860.08,75174.94
,7/6/2021,Rec:Proof of residence,14RTPRR,,,500,75674.94
,10/6/2021,Rec:Proof of residence,14RTPRR,,,1500,77174.94
,15/06/2021,Rec:Proof of residence,15RTPRR,,,500,77674.94
,16/06/2021,Rec:Proof of residence,15RTPRR,,,500,78174.94
,17/06/2021,Rec:MARKETING FEES,37RTMF,,,77642.76,155817.7
,22/06/2021,Rec:Proof of residence,15RTPRR,,,42560,198377.7
,23/06/2021,Rec:Proof of residence,15RTPRR,,,1500,199877.7
,24/06/2021,Rec:Proof of residence,15RTPRR,,,1000,200877.7
,25/06/2021,Rec:Proof of residence,15RTPRR,,,2000,202877.7
,28/06/2021,Rec:MARKETING FEES,37RTMF,,,2000,204877.7
,28/06/2021,Rec:Proof of residence,15RTPRR,,,9500,214377.7
,5/7/2021,Rec:Proof of residence,14RTPRR,,,1000,215377.7
,6/7/2021,Rec:Proof of residence,14RTPRR,,,4000,219377.7
,7/7/2021,Rec:Proof of residence,14RTPRR,,,29000,248377.7
,8/7/2021,Rec:Proof of residence,14RTPRR,,,5500,253877.7
,12/7/2021,Rec:Proof of residence,36RTPRR,,,1000,254877.7
,13/07/2021,Rec:Proof of residence,36RTPRR,,,500,255377.7
,14/07/2021,Rec:Proof of residence,36RTPRR,,,500,255877.7
,16/07/2021,Rec:Proof of residence,36RTPRR,,,8500,264377.7
,19/07/2021,Rec:Proof of residence,14RTPRR,,,2000,266377.7
,21/07/2021,Rec:Proof of residence,14RTPRR,,,500,266877.7
,22/07/2021,Rec:Proof of residence,14RTPRR,,,500,267377.7
,26/07/2021,Rec:Proof of residence,36RTPRR,,,3500,270877.7
,28/07/2021,Rec:Proof of residence,36RTPRR,,,500,271377.7
,3/8/2021,Rec:Proof of residence,14RTPRR,,,500,271877.7
,4/8/2021,Rec:Proof of residence,14RTPRR,,,500,272377.7
,13/08/2021,Rec:Proof of residence,36RTPRR,,,500,272877.7
,16/08/2021,Rec:MARKETING FEES,37RTMF,,,38700,311577.7
,18/08/2021,Rec:Proof of residence,14RTPRR,,,500,312077.7
,23/08/2021,Rec:MARKETING FEES,36RTMF,,,1000,313077.7
,23/08/2021,Rec:Proof of residence,36RTPRR,,,1000,314077.7
,24/08/2021,Rec:Proof of residence,36RTPRR,,,1000,315077.7
,25/08/2021,Rec:Proof of residence,36RTPRR,,,500,315577.7
,26/08/2021,Rec:Proof of residence,36RTPRR,,,500,316077.7
,26/08/2021,Rec:MARKETING FEES,37RTMF,,,28400,344477.7
,1/9/2021,Rec:MARKETING FEES,37RTMF,,,43600,388077.7
,2/9/2021,Rec:Proof of residence,14RTPRR,,,500,388577.7
,3/9/2021,Rec:Proof of residence,14RTPRR,,,500,389077.7
,6/9/2021,Rec:Proof of residence,36RTPRR,,,1500,390577.7
,8/9/2021,Rec:Proof of residence,36RTPRR,,,500,391077.7
,13/09/2021,Rec:Operating permit,14RTOP,,,5000,396077.7
,13/09/2021,Rec:Proof of residence,14RTPRR,,,500,396577.7
,14/09/2021,Rec:Proof of residence,14RTPRR,,,1000,397577.7
,15/09/2021,Rec:Proof of residence,14RTPRR,,,1000,398577.7
,16/09/2021,Rec:Proof of residence,14RTPRR,,,500,399077.7
,17/09/2021,Rec:MARKETING FEES,37RTMF,,,12100,411177.7
,21/09/2021,Rec:Proof of residence,14RTPRR,,,1000,412177.7
,22/09/2021,Rec:Proof of residence,14RTPRR,,,500,412677.7
,24/09/2021,Rec:Proof of residence,14RTPRR,,,1000,413677.7
,27/09/2021,Rec:Proof of residence,14RTPRR,,,1500,415177.7
,28/09/2021,Rec:Proof of residence,14RTPRR,,,500,415677.7
,29/09/2021,Rec:Proof of residence,81RTPRR,,,1000,416677.7
,30/09/2021,Rec:Proof of residence,81RTPRR,,,1000,417677.7
,1/10/2021,Rec:Proof of residence,81RTPRR,,,1000,418677.7
,4/10/2021,Rec:Proof of residence,36RTPRR,,,1500,420177.7
,6/10/2021,Rec:Proof of residence,36RTPRR,,,1000,421177.7
,8/10/2021,Rec:Proof of residence,36RTPRR,,,500,421677.7
,14/10/2021,Rec:Proof of residence,36RTPRR,,,1000,422677.7
,18/10/2021,Rec:Proof of residence,36RTPRR,,,500,423177.7
,19/10/2021,Rec:Proof of residence,36RTPRR,,,43965,467142.7
,27/10/2021,Rec:Proof of residence,36RTPRR,,,500,467642.7
,29/10/2021,Rec:Proof of residence,36RTPRR,,,500,468142.7
,3/11/2021,Rec:Proof of residence,36RTPRR,,,500,468642.7
,5/11/2021,Rec:Proof of residence,36RTPRR,,,500,469142.7
,8/11/2021,Rec:Proof of residence,36RTPRR,,,500,469642.7
,11/11/2021,Rec:MARKETING FEES,14RTMF,,,33946.99,503589.69
,29/11/2021,Rec:Proof of residence,36RTPRR,,,500,504089.69
,1/12/2021,Rec:Proof of residence,36RTPRR,,,500,504589.69
,6/12/2021,Rec:Proof of residence,36RTPRR,,,500,505089.69
,13/12/2021,Rec:Proof of residence,36RTPRR,,,1000,506089.69
,15/12/2021,Rec:Proof of residence,36RTPRR,,,1000,507089.69
,23/12/2021,Rec:Proof of residence,36RTPRR,,,500,507589.69
,24/12/2021,Rec:Proof of residence,36RTPRR,,,500,508089.69
1321000005,GRANTS,0,0,0,-49062000,,
,3/6/2021,being government grant received,bs03/06,,,11562000,11562000
,22/07/2021,being devolution funds received,BS22/07,,,2900000,14462000
,22/07/2021,being devolution funds received,bs22/07,,,2900000,17362000
,22/08/2021,being government received,bs22/08,,,2900000,20262000
,22/08/2021,reversal of wrong account posting,BS22/08,,,5800000,26062000
,7/9/2021,being devolution funds received,bs07/09,,,23000000,49062000
,30/12/2021,being government grant received,bs30/11,,,15000000,64062000
,30/11/2021,being grants wrongly posted,bs30/11,,,-15000000,49062000
,30/11/2021,being grants wrongly posted,bs30/11,,,15000000,64062000
1411100004,INTEREST - CURRENCY AND DEPOSITS,0,-3.58,1654.7,-17448.55,,
,30/01/2021,bieng interest received,BS01/21,,,0.13,0.13
,1/2/2021,being interest received,BS01/03,,,53.19,53.32
,31/03/2021,being interest received,BS31/03,,,3.63,56.95
,31/03/2021,being interest received,bs31/03,,,12.75,69.7
,30/04/2021,being interest received,bs30/04,,,1.82,71.52
,30/04/2021,being interest received,bs30/04,,,6.59,78.11
,17/05/2021,being interest received,bs07/05,,,1.67,79.78
,31/05/2021,being interest received,bs31/05,,,11.69,91.47
,30/06/2021,being interest received,bs30/06,,,2029.97,2121.44
,30/06/2021,being interest acrrued,bs30/06,,,3.96,2125.4
,30/06/2021,being bank chrges paid,bs30/06,,,-1800.59,324.81
,31/07/2021,being interest received3,bs31/07,,,7.56,332.37
,31/08/2021,bieng interest received,bs31/08,,,89.13,421.5
,31/08/2021,being interest received,bs310821,,,6.05,427.55
,31/08/2021,being interest received,bs31/08,,,6.05,433.6
,12/8/2021,being interest received,bs12/08,,,5.01,438.61
,30/09/2021,being interest charged,bs31/09,,,280.35,718.96
,30/09/2021,being reversal of interest amount,bs30/09,,,-280.35,438.61
,30/09/2021,being interest received,bs30/09,,,-280.35,158.26
,30/09/2021,being interest received,bs30/09,,,-62.18,96.08
,31/10/2021,being interest received,bs31/10,,,10566.69,10662.77
,31/10/2021,being interest received,bs31/10,,,112.37,10775.14
,30/11/2021,being interest received,bs30/11,,,3.05,10778.19
,30/11/2021,being interest received,bs30/11,,,4605.8,15383.99
,31/12/2021,being interest received,bs31/12,,,3.58,15387.57
1422000021,"PERMITS, INSPECTIONS AND CERTFICATE FEES",0,0,0,-25000,,
,18/08/2021,being NGO oparating licence,bs18/08,,,25000,25000
1422000027,AMENITIES FEES,0,0,0,-18450,,
,4/1/2021,Rec:CEMETARY CHARGES,13RTCC,,,1500,1500
,21/01/2021,Rec:CEMETARY CHARGES,81RTCC,,,1500,3000
,26/04/2021,Rec:CEMETARY CHARGES,14RTCC,,,4500,7500
,5/5/2021,Rec:CEMETARY CHARGES,37RTCC,,,450,7950
,10/5/2021,Rec:CEMETARY CHARGES,14RTCC,,,1500,9450
,25/06/2021,Rec:CEMETARY CHARGES,15RTCC,,,1500,10950
,19/07/2021,Rec:CEMETARY CHARGES,14RTCC,,,1500,12450
,24/09/2021,Rec:CEMETARY CHARGES,14RTCC,,,4500,16950
,28/09/2021,Rec:CEMETARY CHARGES,14RTCC,,,1500,18450
,18/10/2021,Rec:CEMETARY CHARGES,36RTCC,,,1500,19950
,3/11/2021,Rec:CEMETARY CHARGES,36RTCC,,,1500,21450
1422000036,HEALTH FEES,0,0,0,-8360.64,,
,25/03/2021,Rec:USER CHARGES HOSPITAL FEES,14RTUCH,,,841.2,841.2
,1/6/2021,Rec:USER CHARGES HOSPITAL FEES,37RTUCH,,,2439.44,3280.64
,26/08/2021,Rec:USER CHARGES HOSPITAL FEES,37RTUCH,,,5080,8360.64
1422000043,FIRE BRIGADE FEES,0,0,0,-14343.45,,
1422000046,TUITION FEES,0,0,0,-60,,
1422000050,EDUCATION LEVY,0,0,0,-459100,,
,10/4/2021,being school administration paid,bs10/04,,,2000,2000
,29/04/2021,being school admin fees,bs29/04,,,3500,5500
,13/07/2021,being school admin fees paid,bs13/07,,,10000,15500
,26/08/2021,Rec:USER CHARGES SCHOOL,37RTUCS,,,200,15700
,28/09/2021,Rec:USER CHARGES SCHOOL,81RTUCS,,,219700,235400
,28/09/2021,being school admin fees received,bs28/09,,,219700,455100
,8/11/2021,being school administration fees paid,bs08/11,,,4000,459100
2200100008,PRINTING SERVICES,0,0,1000,0,,
,2/3/2021,Printing of public toilets working plans,9712,,,-1000,-1000
2200100011,TELEPHONE-MOBILE,0,0,6150,0,,
,24/02/2021,Airtime for office use,9708,,,-500,-500
,2/3/2021,Airtime for office use,9712,,,-300,-800
,2/3/2021,Airtime for office use,9712,,,-200,-1000
,2/3/2021,Airtime for office use,9712,,,-200,-1200
,31/03/2021,Airtime for office use,9717,,,-500,-1700
,5/7/2021,Airtime for office use,9723,,,-1000,-2700
,9/6/2021,Airtime,9627,,,-2000,-4700
,19/07/2021,Airtime for office use,9728,,,-450,-5150
,6/8/2021,Airtime for office use,9728,,,-1000,-6150
2200300003,ENTERTAINMENT,0,0,10854,0,,
2200600004,STATIONERY SUPPLIES,0,0,1380.96,0,,
,31/03/2021,Purchase of Bond paper,9717,,,-500,-500
,15/04/2021,Purchase of stationery,9719,,,-880.96,-1380.96
2200900006,DOMESTIC ALLOWANCES -OTHERS,50000,0,50000,-5040,,
,3/6/2021,being deposit of councilors T&S reversal,bs03/06,,,5040,5040
,7/12/2021,staff t&s(duties at Nyamakosi RHC),10765,,,-10000,-4960
,7/12/2021,staff t&s(duties at Nyamakosi RHC),10765,,,-10000,-14960
,7/12/2021,septic tank construction Bepeta RHC,10765,,,-20000,-34960
,7/12/2021,septic tank construction Bepeta RHC,10765,,,-10000,-44960
2201100002,ELECTRICITY,0,0,7000,0,,
,31/08/2021,being electricity paid,bs31/08,,,-7000,-7000
2201200001,STOCK FEED,0,0,2000,0,,
,29/07/2021,Pig feeds,9727,,,-2000,-2000
2201400003,BANK TRANSACTION FEES,77784.74,-2964.02,743991.22,-2964.02,,
,31/01/2021,bieng bank charges,BS01/21,,,-1459.39,-1459.39
,28/02/2021,being bank charges accumulated,BS27/02,,,-8407.98,-9867.37
,31/03/2021,being bank charges,bs31/03,,,-3300.54,-13167.91
,31/03/2021,being bank charges paid,bs31/03,,,-4931.91,-18099.82
,30/04/2021,being bank charges paid,bs30/04,,,-2550.27,-20650.09
,30/04/2021,being bank charges paid,bs30/04,,,-1650.99,-22301.08
,31/05/2021,being bank charges paid,bs31/05,,,-1500.25,-23801.33
,31/05/2021,being bank charges paid,bs31/05,,,-1108.55,-24909.88
,30/06/2021,being bank charges paid,bs30/06,,,-221804.5,-246714.38
,31/07/2021,being bank charges paid,bs31/07,,,-1851.13,-248565.51
,31/08/2021,being bank charges paid,bs31/08,,,-1841.46,-250406.97
,31/08/2021,bieng bank charges paid,BS31/08,,,-813.37,-251220.34
,31/08/2021,being bank charges paid,bs31/08,,,-1650.91,-252871.25
,31/08/2021,being bank charges wrongly posted,bs31/08,,,1650.91,-251220.34
,31/08/2021,being bank charges paid,bs31/08,,,-1650.91,-252871.25
,31/08/2021,being bank charges paid,bs31/08,,,-300,-253171.25
,30/09/2021,being bank charges paid,bs30/09,,,-757.94,-253929.19
,30/09/2021,being reversal of wrong post,bs30/09,,,58180.97,-195748.22
,30/09/2021,being bank charges paid,bs30/09,,,-3866.17,-199614.39
,30/09/2021,being bank charges paid,bs30/09,,,-58180.97,-257795.36
,31/10/2021,being bank charges paid,bs31/10,,,-58180.97,-315976.33
,31/10/2021,being bank charges paid,bs31/10,,,-15848.27,-331824.6
,31/10/2021,bank charges paid,bs31/10,,,-10791.31,-342615.91
,30/11/2021,being bank charges paid,bs30/11,,,-2450.46,-345066.37
,30/11/2021,being bank charges reversal,bs30/11,,,2450.46,-342615.91
,30/11/2021,being bank charges reversal,bs30/11,,,-2450.46,-345066.37
,1/11/2021,being bank charges paid,bs01/11,,,-140,-345206.37
,30/11/2021,being correction of bank bank charges,bs30/11,,,0.5,-345205.87
,30/11/2021,being bank charges paid,bs30/11,,,-216059.4,-561265.27
,30/11/2021,being bank charges overstated,bs30/11,,,0.04,-561265.23
,31/12/2021,being bank charges paid,bs31/12,,,-2000,-563265.23
,31/12/2021,being bank charges overstated,bs31/12,,,159.46,-563105.77
,31/12/2021,being bank charges paid,bs31/12,,,-77784.48,-640890.25
,31/12/2021,being bank charges paid,bs31/11,,,-0.26,-640890.51
2201900002,MAINTENANCE OF VEHICLES,0,0,960,0,,
,15/04/2021,Pressure for backhole loader,9719,,,-300,-300
,1/7/2021,Tyre puncture repair,9724,,,-300,-600
,11/8/2021,Tyre mending for 202TCE 59,9728,,,-360,-960
2202000002,REPAIRS OF PLANT AND FIXED EQUIPMENT,0,0,2000,0,,
,8/3/2021,Fixing doors and locks,9715,,,-2000,-2000
2202200002,DIESEL,0,0,1800,0,,
,29/07/2021,Fuel for road maintenance,9726,,,-1800,-1800
2202200005,OILS,0,0,851298,0,,
2631100004,OTHER EXPENSES,0,0,9250,0,,
,2/3/2021,Nails for councillors' potraits,9712,,,-300,-300
,11/5/2021,Cleaning Materials,9724,,,-2400,-2700
,29/09/2021,electricity for Chikondoma RHC,9736,,,-6550,-9250
3111210005,TRACTORS AND EARTHMOVING EQUIPMENT,0,0,11000000,-11000000,,
,23/06/2021,being purchase of plant & equipment,bs23/06,,,-11000000,-11000000
,23/06/2021,being reversal of wrong capture,bs23/06,,,11000000,0
3122210001,MATERIALS AND SUPPLIES,0,0,960638.28,0,,
3122400003,BUILDING MATERIALS-BUILDINGS,0,0,6082498.74,0,,
3122500003,BUILDING MATERIALS,481074,0,481074,0,,
3131222002,MACHINERY & EQUIPMENT NOT ELSEWHERE CLASSIFIED -,0,0,1600000,0,,
6112100004,MOTOR VEHICLES,0,0,843223,0,,
6112100005,TRACTORS AND EARTHMOVING EQUIPMENT,0,0,2561256,0,,
6212100005,SOCIAL SERVICES CASH BOOK,0,-1836.96,0,-650651.52,,
6212100006,BEER LEVY CASHBOOK,0,0,2071649,0,,
6212100012,CDF / DEVOLUTION,0,-3052903.67,30946176.66,0,,
6218100010,SCHOOL ADMIN FEES DEBTORS,0,0,441613,0,,
,4/1/2021,being deposit of school administration,BS04/01,,,18000,18000
6325100001,SURPLUS/DEFICIT,0,0,0,-16057345,,
6325100002,RESERVES,0,0,0,-644920,,
SEGMENT TOTALS,,-2442207.97,-4800.98,75347576.01,-93815627.23,,
WORKS,,,,,,,
1131000001,TAX ON IMMOVABLE PROPERTY,0,-11685,0,-8474397.01,,
,1/4/2021,being unit tax on stand deposit,bs01/04,,,24000,24000
,21/04/2021,being payment of unit tax on stand,bs21/04,,,64800,88800
,29/04/2021,being payment council rates,bs29/04,,,37685,126485
,14/05/2021,being unit tax on stand deposit,bs14/05,,,50000,176485
,17/05/2021,being unit tax on stand deposit,bs17/05,,,12001,188486
,18/05/2021,being unit tax on stand paid,bs18/05,,,5000,193486
,17/06/2021,being rates received,bs17/06,,,10000,203486
,20/07/2021,being rates deposited,bs20/07,,,4050,207536
,7/7/2021,being unit tax on stand deposited,bs07/07,,,42000,249536
,27/07/2021,being rates paid,bs27/07,,,5000,254536
,27/07/2021,being rates paid,bs27/07,,,54300,308836
,21/07/2021,being rates received,bs21/07,,,2200,311036
,15/07/2021,being rates received,bs15/07,,,8000,319036
,15/07/2021,being rates received,bs15/07,,,11550,330586
,11/7/2021,being rates received,bs11/07,,,6000,336586
,21/07/2021,being reversal of rates double capture,bs21/07,,,-2200,334386
,6/9/2021,being rates received,bs060921,,,197456,531842
,21/10/2021,being rates fees received,bs21/10,,,18000,549842
,27/10/2021,being rates fees received,bs27/10,,,22688.01,572530.01
,13/10/2021,being unit tax on stand,bs13/10,,,105600,678130.01
,19/11/2021,being unit tax on stand paid,bs16/11,,,25000,703130.01
,25/11/2021,being unit tax on stand,bs25/11,,,20082,723212.01
,15/12/2021,being council rates paid,bs15/12,,,8685,731897.01
,17/12/2021,being council rates paid,bs17/12,,,3000,734897.01
1131000004,ASSESEMENT RATES-RESIDENTIAL,0,0,0,-10000,,
,9/6/2021,Rec:RATES CLEARANCE,14RTRC,,,10000,10000
1131000006,DEVELOPMENT LEVY -A1,0,0,0,-67608150,,
,1/10/2021,being farm rates fees received,bs01/10,,,5000,5000
,5/10/2021,being farm rates fees received,bs05/10,,,142800,147800
1321000005,GRANTS,0,0,0,-15000000,,
,3/11/2021,being ZINARA Funds received,bs03/11,,,15000000,15000000
1332000001,CAPITAL GRANTS: FROM BUDGETARY CENTRAL GOVERNMENT,0,0,0,-1920000,,
,27/04/2021,being capital grants deposit,bs27/04,,,1920000,1920000
,27/04/2021,being reversal of wrong post,27-Apr,,,-1920000,0
,27/04/2021,being government grants deposit,bs27/04,,,1920000,1920000
1411100004,INTEREST - CURRENCY AND DEPOSITS,0,-1019.27,0,-3151.94,,
,30/01/2021,interest received,IR30/21,,,4.07,4.07
,1/3/2021,being interest received,BS01/03,,,8.91,12.98
,31/03/2021,being cash received,bs31/03,,,9.11,22.09
,30/04/2021,being interest received,bs30/04,,,6.08,28.17
,30/04/2021,being interest paid,bs30/04,,,63.11,91.28
,31/05/2021,being interest accrued,bs31/05,,,7.86,99.14
,31/05/2021,being purchase of protective clothes,bs31/05,,,218,317.14
,30/06/2021,being interest received,bs30/06,,,59.55,376.69
,30/06/2021,being interest omitted,bs30/06,,,0.9,377.59
,31/07/2021,being interest accrued,bs31/07,,,8.61,386.2
,31/07/2021,being interest accrued,bs31/07,,,85.7,471.9
,31/08/2021,being interest received,bs31/08,,,11.93,483.83
,31/08/2021,being interest received,bs310821,,,1.33,485.16
,30/09/2021,being interest received,bs30/09,,,-1578.54,-1093.38
,30/09/2021,being interest received,bs30/09,,,-123.18,-1216.56
,31/10/2021,being interest received,bs31/10,,,1207.09,-9.47
