"Long  Term- Parastatals",9224200001,9,92,922
"Short Term - Parastatals",9224200002,9,92,922
"On Lending -Local Public Entities",9224200003,9,92,922
"Foreign - Long term",9224300001,9,92,922
"Foreign - Short Term",9224300002,9,92,922
"Security Deposit on Rentals",9224300003,9,92,922
"Domestic - Long term",9224300004,9,92,922
"Domestic - Short Term",9224300005,9,92,922
"Security Deposit on Rentals",9224300006,9,92,922
"Welfare and benovelent  - loan fund",9224300007,9,92,922
"On Lending -Other Instititions not classfied",9224300008,9,92,922
"Vehicle loan scheme",9224300009,9,92,922
"Equity: Listed",9225100001,9,92,922
"Equity: Unlisted",9225100002,9,92,922
"Investment fund shares",9225200001,9,92,922
"Investment fund units and trusts",9225200002,9,92,922
"Nonlife insurance reserves",9226100001,9,92,922
"Life insurance",9226200001,9,92,922
"Annuities entitlements",9226200002,9,92,922
"Pension receivable",9226300001,9,92,922
"Claims of pension funds",9226400001,9,92,922
"Provisions for calls on guarantee",9226500001,9,92,922
"Derivatives",9227100001,9,92,922
"Employee shares",9227200001,9,92,922
"Trade Credit",9228100001,9,92,922
"Debtor employee control account a/c",9228100002,9,92,922
"Advances to employees",9228100003,9,92,922
"Other accounts receivable",9228200001,9,92,922
"Currency and deposits",9312000001,9,93,931
"Treasury Bills Banks",9313100001,9,93,931
"Bonds banks",9313100002,9,93,931
"Debendures Banks",9313100003,9,93,931
"Treasury Bills Banks",9313200001,9,93,931
"Bonds banks",9313200002,9,93,931
"Debendures Banks",9313200003,9,93,931
"consesional loans",9314000001,9,93,931
"non-concesional loans",9314000002,9,93,931
"Equity",9315100001,9,93,931
"Investment fund shares or units",9315200001,9,93,931
"Non Life Insurance",9316100001,9,93,931
"Life Insurance",9316200001,9,93,931
"Annuities",9316200002,9,93,931
"Claims of pension",9316400001,9,93,931
"Provisions for calls under standardized guarantee schemes",9316500001,9,93,931
"Derivatives",9317100001,9,93,931
"Employee shares",9317200001,9,93,931
"Institutional creditors",9318100001,9,93,931
"Advances",9318100002,9,93,931
"Miscellaneous other accounts payable",9318200001,9,93,931
"Employees creditors",9318200002,9,93,931
"Temporary Deposits",9318200003,9,93,931
"Foreign Services-Float",9318200004,9,93,931
"Accrued Interest",9318200005,9,93,931
"Accrued Penalties",9318200006,9,93,931
"Pension payable",9319300001,9,93,931
"Special Drawing Rights (SDRs)",9321000001,9,93,932
"Currency and deposits",9322000001,9,93,932
"Treasury Bills Banks",9323100001,9,93,932
"Bonds banks",9323100002,9,93,932
"Debendures Banks",9323100003,9,93,932
"Treasury Bills Banks",9323200001,9,93,932
"Bonds banks",9323200002,9,93,932
"Debendures Banks",9323200003,9,93,932
"consesional loans",9324000001,9,93,932
"non-concesional loans",9324000002,9,93,932
"Equity",9325100001,9,93,932
"Investment fund shares or units",9325200001,9,93,932
"Non Life Insurance",9326100001,9,93,932
"Life Insurance",9326200001,9,93,932
"Annuities",9326200002,9,93,932
"Pension payable",9326300002,9,93,932
"Claims of pension",9326400001,9,93,932
"Provisions for calls under standardized guarantee schemes",9326500001,9,93,932
"Derivatives",9327100001,9,93,932
"Employee shares",9327200001,9,93,932
"Institutional creditors",9328100001,9,93,932
"Advances",9328100002,9,93,932
"Miscellaneous other accounts payable",9328200001,9,93,932
"Employees creditors",9328200002,9,93,932
"Temporary Deposits",9328200003,9,93,932
"Foreign Services-Float",9328200004,9,93,932
"Accrued Interest",9328200005,9,93,932
"Accrued Penalties",9328200006,9,93,932
